% Model:              
% Version:            COMSOL 5.2.1.229
% Date:               Jan 30 2017, 18:25
% Dimension:          2
% Nodes:              4862
% Expressions:        16
% Description:        power density, Dependent variable Tp4, Dependent variable Flux1, Dependent variable Flux2, Dependent variable Flux3, Dependent variable Flux4, Dependent variable Flux5, Dependent variable Flux6, Dependent variable Flux7, Dependent variable Flux8, Dependent variable Conc1, Dependent variable Conc2, Dependent variable Conc3, Dependent variable Conc4, Dependent variable Conc5, Dependent variable Conc6
% Length unit:        m
% r                       z                        Pdensity (W/m^3)         Tp4 (K)                  Flux1 (1/(m^2*s))        Flux2 (1/(m^2*s))        Flux3 (1/(m^2*s))        Flux4 (1/(m^2*s))        Flux5 (1/(m^2*s))        Flux6 (1/(m^2*s))        Flux7 (1/(m^2*s))        Flux8 (1/(m^2*s))        Conc1 (1/(m^2*s))        Conc2 (1/(m^2*s))        Conc3 (1/(m^2*s))        Conc4 (1/(m^2*s))        Conc5 (1/(m^2*s))        Conc6 (1/(m^2*s))
0.65                      0.03                     0                        NaN                      1.1538735157293702E-6    3.2406967701169686E-5    4.3804949787699314E-4    3.476342248465088E-4     0.00473305421599988      0.032470146640513835     0.04714417596667958      0.013707209876405144     -1.969180890434061E-8    -4.0315467301225424E-8   -1.1289488274423087E-8   -1.1119484594414626E-8   -7.6489871993009E-10     -4.201130571134517E-11
0.67                      0.03                     0                        NaN                      1.0391057820704375E-6    2.8801577374941735E-5    3.873400937446838E-4     3.1024016154846843E-4    0.004591047525517382     0.03157635062660925      0.045858275707889806     0.013334598540271355     -2.5944670418449892E-8   -5.311708624521168E-8    -1.4874309104650006E-8   -1.4650323107773365E-8   -1.007781727340753E-9    -5.535141468335767E-11
0.01                      0.05                     0                        NaN                      9.943121357357157E-6     4.95978068806962E-4      0.01016728756251306      0.006333836062354197     0.017261708087123344     0.06760493045305908      0.09945160617330963      0.02945132921840013      -4.8682626353314045E-8   -9.96689964044991E-8     -2.79101804234304E-8     -2.748989269502795E-8    -1.891003450286209E-9    -1.0386149431449354E-10
0.03                      0.05                     0                        NaN                      9.982893150984415E-6     4.921481700742964E-4     0.010053114993100491     0.006279503657200366     0.01711056182166653      0.06785481656653539      0.09972959398138047      0.029514245481377967     6.464376733977904E-8     1.3234658639412363E-7    3.7060843772260224E-8    3.65027600334448E-8      2.5109899821725536E-9    1.379136414149286E-10
0.05                      0.05                     0                        NaN                      1.0044363207272085E-5    4.843229095036554E-4     0.009827360445838599     0.00617162423628641      0.01680542470157298      0.068354336270529        0.10026617521528304      0.029632124420851766     4.140946261595279E-8     8.477849059802588E-8     2.3740411301163532E-8    2.3382914381196313E-8    1.6084883365363856E-9    8.834463109774755E-11
0.06999999999999999       0.05                     0                        NaN                      1.0131710199290368E-5    4.716506267930593E-4     0.00946953134526682      0.005999967487151198     0.016300910973507117     0.06917697766636444      0.10108164021631112      0.02979925038447371      6.746712510537568E-8     1.3812690795988295E-7    3.867949975983577E-8     3.809704135780562E-8     2.620659071046025E-9     1.4393710765915127E-10
0.09                      0.05                     0                        NaN                      1.0273177269304004E-5    4.5520970760561786E-4    0.008996274251311241     0.005772429816834932     0.015579594985510554     0.07036182705790506      0.10212156902314704      0.029988114861161864     -8.268664194149247E-8    -1.6928615474760017E-7   -4.740498342151459E-8    -4.6691131612070246E-8   -3.2118383274796023E-9   -1.7640704364558714E-10
0.11                      0.05                     0                        NaN                      1.0430488545361011E-5    4.3321130259480915E-4    0.008221568440113104     0.005393790477124862     0.014445725940833577     0.07226192462208922      0.10380323436151154      0.030280161379026713     -3.4782923393724564E-8   -7.121183318062919E-8    -1.994135773463923E-8    -1.9641069172673638E-8   -1.3510903801946684E-9   -7.420730291090513E-11
0.13                      0.05                     0                        NaN                      1.04342655976654E-5      4.10705677788125E-4      0.0073920123256800705    0.004964119262178967     0.013480543171410017     0.07384563356577512      0.10546493485677191      0.03060613705413498      -2.7899011438034288E-8   -5.7118250986005526E-8   -1.5994750102833712E-8   -1.5753891853797056E-8   -1.0836951668550608E-9   -5.952088527068824E-11
0.15000000000000002       0.05                     0                        NaN                      1.0327717597067694E-5    3.9147780159109606E-4    0.00676997537958469      0.00461261447820777      0.013015573430926842     0.07454283359382986      0.1064872874659731       0.030848913101684        9.48605341747374E-8      1.9421002825471317E-7    5.4384383551231174E-8    5.3565431875658146E-8    3.6847148738147313E-9    2.023793202806243E-10
0.17                      0.05                     0                        NaN                      1.0187299426648744E-5    3.730548356555289E-4     0.006217625400314084     0.004293712729449296     0.012674757002036487     0.07502290621971354      0.10728358309305375      0.031052953729986572     3.883088213701028E-8     7.949930687816601E-8     2.2262088297771954E-8    2.1926852825330856E-8    1.5083272534606162E-9    8.284338266859579E-11
0.19                      0.05                     0                        NaN                      9.9744118520127E-6       3.551675421631398E-4     0.005750476034464984     0.0040129298622822536    0.012450687806130798     0.07519804690997091      0.10769029809687614      0.03116892645957561      -1.5734156369129597E-8   -3.221287946137788E-8    -9.02053105939258E-9     -8.884694656674357E-9    -6.111696555857923E-10   -3.356788888947153E-11
0.21000000000000002       0.05                     0                        NaN                      9.71826585456478E-6      3.383899872295366E-4     0.005351634159126399     0.003762917295888482     0.01227085352994887      0.07513698766712247      0.10774401071337994      0.03118988366502998      3.684221632360861E-8     7.5427868242806E-8       2.112196859159324E-8     2.080390170474158E-8     1.4310805189209382E-9    7.860068217061854E-11
0.23                      0.05                     0                        NaN                      9.410534304917933E-6     3.224138147891347E-4     0.005015505902631175     0.0035411364374248887    0.01212894757256412      0.07484762136705281      0.10745380194754425      0.031117558173105145     1.6140226406025619E-7    3.3044235451780617E-7    9.25333460437934E-8      9.113992510490281E-8     6.269428358422431E-9     3.4434215215464666E-10
0.25                      0.05                     0                        NaN                      9.037723880900919E-6     3.051784669035292E-4     0.004676979155975449     0.0033181700154535595    0.011970428602840956     0.07450230491709779      0.10706474238086569      0.031014633820770847     1.3416799818169098E-7    2.746850515278226E-7     7.691970045175181E-8     7.576139886853729E-8     5.211554233706623E-9     2.86239462086582E-10
0.27                      0.05                     0                        NaN                      8.633270529726582E-6     2.8704927668089255E-4    0.004330439134227595     0.003091739271783858     0.011807091752875577     0.07415669234396927      0.10666811458764061      0.030909461899681044     5.488174307716492E-8     1.1236058247416688E-7    3.146418888987798E-8     3.099038283510054E-8     2.1317988220981673E-9    1.1708694196590781E-10
0.29000000000000004       0.05                     0                        NaN                      8.19438696825762E-6      2.6865827754559844E-4    0.003998310724713886     0.0028739923164967846    0.011636082112638758     0.07371171185910978      0.10611520685125876      0.030758368325045568     -4.2048767170915536E-8   -8.608735267394431E-8    -2.4106930258974755E-8   -2.3743914083386188E-8   -1.6333211610936404E-9   -8.970854942702176E-11
0.31                      0.05                     0                        NaN                      7.768538872450184E-6     2.5163653753380025E-4    0.003702060453635019     0.002675211521962713     0.011463634104117028     0.07312735870565439      0.10535691217525518      0.03054696947527656      -6.261930802120608E-8    -1.2820186693959956E-7   -3.5900203332872334E-8   -3.5359597192781166E-8   -2.432352902722444E-9    -1.3359457759778965E-10
0.33                      0.05                     0                        NaN                      7.355431075919781E-6     2.359792521674807E-4     0.003441674982989053     0.002495424117677809     0.011289572128765014     0.07240338002340077      0.10439262505226368      0.030275077526514482     -8.358939685088995E-9    -1.7113438444593025E-8   -4.792254079848462E-9    -4.7200895309064495E-9   -3.246904485086718E-10   -1.783330176719117E-11
0.35000000000000003       0.05                     0                        NaN                      6.92850822522256E-6      2.2066731969979975E-4    0.0031980561533870027    0.0023268505649179554    0.011102760788500565     0.07159337847152521      0.10328560191334377      0.02996058757496498      -2.131267395312944E-8    -4.3633899457031195E-8   -1.221874454801462E-8    -1.2034747586615411E-8   -8.278587865761113E-10   -4.546932510470276E-11
0.37                      0.05                     0                        NaN                      6.50158537452534E-6      2.0535538723211885E-4    0.0029544373237849536    0.0021582770121581023    0.01091594944823612      0.07078337691964967      0.1021785787744239       0.029646097623415493     -3.42664082211698E-8     -7.015436046946918E-8    -1.964523501618073E-8    -1.9349405642324324E-8   -1.3310271246435478E-9   -7.310534844221419E-11
0.39                      0.05                     0                        NaN                      6.074662523828121E-6     1.9004345476443803E-4    0.0027108184941829045    0.0019897034593982497    0.010729138107971676     0.06997337536777416      0.10107155563550403      0.029331607671866006     -4.722014248921004E-8    -9.667482148190694E-8    -2.7071725484346778E-8   -2.6664063698033165E-8   -1.8341954627109792E-9   -1.0074137177972534E-10
0.41000000000000003       0.05                     0                        NaN                      5.637601925387439E-6     1.745817070546233E-4     0.0024683870086010746    0.001822011425341753     0.010541109252326493     0.06915310817816933      0.09994610207213961      0.029011828049053223     -8.543190813003894E-8    -1.74906597734588E-7     -4.897886881702712E-8    -4.8241316525980365E-8   -3.3184740664148765E-9   -1.8226390614442157E-10
0.43                      0.05                     0                        NaN                      5.2240161518023275E-6    1.6030399051956387E-4    0.0022500902200274088    0.001669929536546794     0.010345670744279993     0.06823285666656695      0.09866839424463464      0.028646819627697644     -1.0638519327330983E-7   -2.1780471268941007E-7   -6.099157258054262E-8    -6.007312601005578E-8    -4.132372934836521E-9    -2.2696649655077592E-10
0.45                      0.05                     0                        NaN                      4.843473354389578E-6     1.4750358009329797E-4    0.0020596850221252117    0.0015358282561984998    0.010142115881458781     0.06719985702122393      0.09722046103083821      0.028231146852956905     -9.372113747532624E-8    -1.9187731668913896E-7   -5.3731157342282765E-8   -5.292204232685764E-8    -3.6404567215491946E-9   -1.9994848503851977E-10
0.47000000000000003       0.05                     0                        NaN                      4.4964984010851E-6       1.361828430617086E-4     0.0018969182675174585    0.001419598244519073     0.009930494376756355     0.06605462243075709      0.09560298152549368      0.02776504955235942      -5.0647736750914176E-8   -1.0369220952639179E-7   -2.903679560131603E-8    -2.8599542646364934E-8   -1.9673352101030703E-9   -1.0805394073072524E-10
0.49                      0.05                     0                        NaN                      4.172474617471512E-6     1.255863695155229E-4     0.00174356454085079      0.001310206911216983     0.009715791041838414     0.06486403873758609      0.09391566537370206      0.027278706170232474     -3.775918820585256E-8    -7.730520465787751E-8    -2.1647676684885108E-8   -2.1321693379831195E-8   -1.4666989134700378E-9   -8.055698726482281E-11
0.51                      0.05                     0                        NaN                      3.848450833857921E-6     1.1498989596933707E-4    0.0015902108141841202    0.0012008155779148918    0.009501087706920472     0.06367345504441506      0.09222834922191042      0.02679236278810552      -2.487063966079082E-8    -5.0918199789363E-8      -1.4258557768454124E-8   -1.4043844113297393E-8   -9.660626168370003E-10   -5.3060033798920124E-11
0.53                      0.05                     0                        NaN                      3.5244270502443306E-6    1.043934224231513E-4     0.0014368570875174505    0.0010914242446128006    0.009286384372002528     0.06248287135124403      0.09054103307011878      0.026306019405978563     -1.1982091115729137E-8   -2.4531194920848605E-8   -6.869438852023167E-9    -6.765994846763621E-9    -4.65426320203965E-10    -2.556308033301757E-11
0.55                      0.05                     0                        NaN                      3.197754275447265E-6     9.373125602547113E-5     0.0012830539458658545    9.818355685768342E-4     0.00907127889116153      0.06129153103763306      0.08885187068455308      0.025819170757102817     -1.3952746222734223E-8   -2.8565759846518995E-8   -7.999232860869244E-9    -7.87877576037575E-9     -5.419734559239151E-10   -2.9767356057720795E-11
0.5700000000000001        0.05                     0                        NaN                      2.893395367842632E-6     8.389374731389999E-5     0.0011428536337028193    8.816509277832637E-4     0.00885131410471223      0.060039725167767684     0.08706885469620515      0.02530465835411949      -4.932967661932885E-8    -1.0099371644258656E-7   -2.8281140065920424E-8   -2.78552662114842E-8     -1.91613714534741E-9     -1.0524193765863762E-10
0.59                      0.05                     0                        NaN                      2.6433275388672765E-6    7.585340072639283E-5     0.0010281766021571837    7.983747036748647E-4     0.008625888159757726     0.058692364451439265     0.08514188572390613      0.024747462287939666     -4.3657655729778215E-8   -8.938126510226601E-8    -2.5029320304925798E-8   -2.4652414243595463E-8   -1.6958160189892478E-9   -9.314101768985189E-11
0.61                      0.05                     0                        NaN                      2.4475507885211974E-6    6.961021626294958E-5     9.390228512289471E-4     7.320068962516363E-4     0.008395001056298023     0.05724944888864781      0.08307096376765599      0.024147582558563356     3.0633164459177494E-9    6.271594174442804E-9     1.756226422114669E-9     1.7297801432905021E-9    1.1898992315057444E-10   6.5354038486364885E-12
0.63                      0.05                     0                        NaN                      2.2617010264198005E-6    6.376437979643879E-5     8.565691071830289E-4     6.70860478717637E-4      0.00815881500225576      0.055757781840594704     0.08092512789668119      0.023525717450837293     8.518779331768708E-9     1.7440681618669044E-8    4.883891563522208E-9     4.810347084057885E-9     3.308991793435743E-10    1.817431016789606E-11
0.65                      0.05                     0                        NaN                      2.0704214703215785E-6    5.775539591939215E-5     7.720534336291793E-4     6.085370398875693E-4     0.00792213718478493      0.05426812181742039      0.07878196079869823      0.02290469855728098      -1.9026565250801892E-9   -3.895349954641558E-9    -1.0908098201893767E-9   -1.0743837715400608E-9   -7.390583300753409E-11   -4.059204785458294E-12
