% Model,RI_new.mph
% Version,COMSOL 5.3.1.229
% Date,"May 4 2018, 15:14"
% Table,Table 1 - 
% Time (s),"Temperature (W), Probe Pint","Temperature (degC), average_fuel_temp_probe","Temperature (degC), average_flibe_temp_probe","Temperature (degC), max fuel temp","Temperature (degC), max flibe temp","Temperature (degC), Tp18","Temperature (degC), Tp218","Temperature (degC), Tp228","Temperature (degC), Tp238","Temperature (degC), Tp248","Temperature (degC), Tp38"
80,3.64836796899585E8,853.6875575960024,693.1753081644998,1478.3385809127917,844.2299606692917,751.4909259686141,786.8579756358971,785.7219425765269,784.6171627296493,751.4911523656577,749.3291906372036
81,3.6477634898004335E8,853.7475291151737,693.1822932630248,1478.588566545287,844.2892072356116,751.5115357055334,786.8928330672492,785.7563431615432,784.6511190014525,751.5117851961862,749.3490187424266
82,3.647159010605238E8,853.8075006343289,693.1892783614345,1478.8385521777832,844.3484538019314,751.5321454424494,786.9276904986006,785.7907437466096,784.6850752732445,751.5324180267497,749.3688468476253
83,3.6465545314099294E8,853.867472153505,693.1962634599482,1479.0885378102785,844.4077003682515,751.5527551793767,786.9625479299322,785.8251443316573,784.7190315450506,751.5530508572709,749.3886749528269
84,3.645950052214524E8,853.9274436726774,693.2032485584069,1479.3385234427747,844.4669469345714,751.5733649162979,786.9974053612822,785.8595449167098,784.7529878168451,751.5736836877874,749.408503058044
85,3.645345573019116E8,853.9874151918272,693.210233656864,1479.5885090752704,844.5261935008913,751.5939746532325,787.0322627926172,785.8939455017279,784.7869440886208,751.5943165183393,749.4283311632468
86,3.6447410938240457E8,854.0473867110151,693.2172187553373,1479.8384947077661,844.5854400672114,751.614584390169,787.067120223912,785.928346086794,784.8209003604142,751.6149493488703,749.4481592684622
87,3.644136614628388E8,854.107358230188,693.2242038538284,1480.0884803402619,844.6446866335313,751.6351941271067,787.1019776552968,785.962746671854,784.8548566322469,751.6355821794044,749.4679873736745
88,3.643532135433197E8,854.1673297493497,693.2311889522316,1480.3384659727576,844.7039331998511,751.6558038640495,787.1368350866227,785.997147256876,784.8888129040462,751.6562150099215,749.4878154788794
89,3.644352392449609E8,854.1866991175824,693.2378362603336,1480.4466174270942,844.7097075517075,751.6679772404972,787.15078927055,786.0110439731035,784.9026537650712,751.6683820214286,749.4998553123543
90,3.646448773342068E8,854.1697014911396,693.2441810124395,1480.4277292373977,844.667587304538,751.6725942420177,787.1460205968784,786.0065755517668,784.8984774270508,751.6729662721374,749.5049192582916
91,3.6485451542345935E8,854.1527038647022,693.2505257645289,1480.408841047702,844.6254670573684,751.6772112435218,787.1412519232498,786.0021071304253,784.8943010890385,751.6775505228592,749.5099832042873
92,3.6506415351271254E8,854.135706238238,693.2568705166524,1480.3899528580055,844.583346810199,751.6818282450516,787.1364832496064,785.9976387090513,784.8901247510072,751.6821347735848,749.5150471502305
93,3.652737916019896E8,854.1187086117824,693.2632152687687,1480.3710646683094,844.5412265630295,751.6864452465128,787.1317145759525,785.9931702877128,784.8859484129995,751.6867190242937,749.5201110961902
94,3.654834296912458E8,854.1017109853316,693.2695600208411,1480.3521764786133,844.4991063158599,751.6910622480319,787.1269459023298,785.9887018663702,784.8817720749697,751.6913032750007,749.5251750421562
95,3.6569306778048587E8,854.0847133588883,693.2759047729338,1480.3332882889172,844.4569860686903,751.6956792495288,787.1221772286773,785.9842334450187,784.8775957369186,751.6958875257368,749.5302389881299
96,3.659027058697292E8,854.0677157324341,693.2822495250718,1480.314400099221,844.414865821521,751.70029625107,787.1174085550387,785.9797650236859,784.8734193989093,751.7004717764631,749.5353029341015
97,3.6611234395899093E8,854.0507181059712,693.2885942771652,1480.295511909525,844.3727455743514,751.7049132525691,787.1126398813923,785.9752966023212,784.8692430608784,751.7050560271697,749.5403668800653
98,3.6632198204823405E8,854.033720479539,693.2949390292821,1480.2766237198284,844.3306253271818,751.7095302540766,787.1078712077671,785.9708281809704,784.8650667228413,751.7096402778928,749.5454308260162
99,3.6642758558823293E8,854.0423823852367,693.3020513046371,1480.3125162960514,844.3037152765017,751.7207844254455,787.1178350941622,785.9808334296409,784.8751122077366,751.7208925668637,749.5567566403429
100,3.6644000628420895E8,854.0740273114681,693.309851044041,1480.3974755294971,844.2904288669835,751.7379834523273,787.1409948069496,786.0038026190642,784.8978960561527,751.738117359898,749.5736911559189
