% r                       z                        Pdensity (W/m^3)         Flux2 (1/(m^2*s))        Flux3 (1/(m^2*s))        Flux4 (1/(m^2*s))        Flux5 (1/(m^2*s))        Flux6 (1/(m^2*s))        Flux7 (1/(m^2*s))        Flux8 (1/(m^2*s))        Flux21 (1/(m^2*s))       Flux22 (1/(m^2*s))       Flux23 (1/(m^2*s))       Flux24 (1/(m^2*s))       Flux25 (1/(m^2*s))       Flux26 (1/(m^2*s))       Flux27 (1/(m^2*s))       Flux28 (1/(m^2*s))       Conc1 (1/(m^2*s))        Conc2 (1/(m^2*s))        Conc3 (1/(m^2*s))        Conc4 (1/(m^2*s))        Conc5 (1/(m^2*s))        Conc6 (1/(m^2*s))
0.51                      1.23                     6.750086262662119E-11    2.913684238557429        4.327261671500421        1.3967199719865726       1.2799453603944106       2.1860550322712684       2.6760056602600977       0.7196739599128369       -0.004334178484339276    -0.004969043695973841    -0.007022508627892551    -0.0018722360048700015   -9.600022662189673E-4    7.502920811984287E-4     0.0016674897929959518    4.347010558044254E-4     0.08702836186535176      0.17817505207906095      0.049894129868615966     0.049142795044370524     0.003380485912279337     1.8566984544913734E-4
0.53                      1.23                     6.710015781964659E-11    2.812477251363045        4.133973728427016        1.3359199087425628       1.2411652185040027       2.1741213771467125       2.6754723178571567       0.7210562698406724       -0.004958431304489013    -0.005209899664626266    -0.007105119842385287    -0.0018874164168283423   -6.338143265990214E-4    6.674336273164943E-4     0.0018463196332884938    4.3793093711359246E-4    0.08329406302901288      0.17052974110936941      0.047753223305341985     0.04703412749720285      0.003235432686665188     1.7770294048915816E-4
0.55                      1.23                     6.686626638516362E-11    2.7005795824741554       3.9258839124579814       1.271954524435049        1.2010469901361993       2.1677297449209054       2.683711772284127        0.7250411890981062       -0.005885856403780792    -0.00551824117958185     -0.007134995908834825    -0.001887285481660881    -2.3536281558696813E-4   4.959131434970469E-4     0.00203382797420046      4.250801423042247E-4     0.07809560122465353      0.1598868175512334       0.04477289915785268      0.04409868280397889      0.0030335062512078814    1.6661233072584928E-4
0.5700000000000001        1.23                     6.654067747990665E-11    2.590615110378753        3.7025542013737094       1.201700710083567        1.171001659717212        2.153941938094555        2.690652077992965        0.7277935727120339       -0.01044886517609286     -0.009792444781977331    -0.007738784568613637    -0.001076824680966083    -0.002138189732670674    0.0034967908289352534    0.005314806664004342     0.001362036848472665     0.08931142089186458      0.18284920832226192      0.05120302780860921      0.050431982837974024     0.003469167908706773     1.905406163968857E-4
0.59                      1.23                     6.67834939002688E-11     2.448249782988037        3.4659371728484394       1.133814033141618        1.1312011190280198       2.160085533167138        2.7244124716504414       0.7388504754465152       -0.013371441284589385    -0.01248837204061171     -0.007716007809538009    -4.705377290696758E-4    -0.0034375352272302067   0.00544711220450532      0.0073797154259163935    0.001980318005897884     0.09583359893464632      0.1962022048343588       0.054942250187588        0.05411489783176897      0.0037225121118886467    2.0445529620056433E-4
0.61                      1.23                     6.764715486872035E-11    2.270699336129536        3.2160689187775233       1.068826103866733        1.0800355405642181       2.188430630414864        2.7871875555877925       0.7589773170815847       -0.01418639518809297     -0.013096451007796491    -0.006963776780273893    -1.7051491065487825E-4   -0.003834256346588961    0.005917839199790752     0.007824776055511632     0.002160304268794568     0.09543958510958801      0.19539553178783806      0.05471635857551901      0.05389240782696518      0.003707207237060443     2.03614691087066E-4
0.63                      1.23                     6.908499877704292E-11    2.0611233024462003       2.9552068267566267       1.0068522659818135       1.0181595878107959       2.2373597305098696       2.8766596807093183       0.7874944727589139       -0.012922218338175522    -0.011635393270243016    -0.005530130547832843    -1.7210093804078216E-4   -0.0033355709980729667   0.004948434937478069     0.006674373216288428     0.0019002071259791996    0.08829566355097615      0.18076962629597382      0.050620685137840606     0.049858409421811994     0.003429712341492027     1.8837355838896447E-4
0.65                      1.23                     7.109702562523662E-11    1.819521681938027        2.683350896785747        0.9478925194868596       0.9455732607677522       2.3068728334521573       2.9928288470150237       0.8244019424785047       -0.009578910734837012    -0.00810519882795125     -0.0034150691122148166   -4.75295811227388E-4     -0.0019414791816822132   0.0025388994175672484    0.003928506908246754     0.001200026577451773     0.07440183425881058      0.1523244883587658       0.042655229874552704     0.042012902616309356     0.002890027425183395     1.5873189810625943E-4
0.67                      1.23                     7.368323541330135E-11    1.5458944746050187       2.400501128864884        0.8919468643818712       0.8622765594350877       2.3969699392417243       3.135695054504904        0.8696997262403554       -0.004156472378077482    -0.0025058676809212345   -6.185924734198518E-4    -0.0010800995302146918   3.48019102583283E-4      -0.0013107673599416772   -4.1282286861335217E-4   5.976262321229703E-5     0.05375809723309145      0.11006011797621436      0.03081999278565541      0.030355887410457322     0.002088152488134552     1.1468971023895121E-4
0.01                      1.25                     8.566389763231353E-11    4.014636826615691        6.498394092828368        2.139534424828729        1.819866502925286        2.7729011202888656       3.2950860212152255       0.8772621344438924       -0.002635432188522721    -0.0026098403176083884   -0.004650984288904562    -0.00158584278968089     -0.0013322385211120707   -0.0018932161755986466   -0.0021208551665505924   -4.7624573322404884E-4   0.11099000660107324      0.2272322468507216       0.06363155280390508      0.06267335187589454      0.004311239987479248     2.3679059251860253E-4
0.03                      1.25                     8.559084120614125E-11    4.011358043995125        6.492641468689384        2.137560717010994        1.8182181578455792       2.770525711700028        3.2923141225653763       0.8765286052646859       -0.0026307786901488607   -0.0026067873925739097   -0.004651569316083503    -0.0015866463570540972   -0.0013321687302586295   -0.0018899801043624018   -0.002116392721442612    -4.75058105867869E-4     0.1109002017999913       0.22704838753443946      0.06358006691686818      0.06262264129328703      0.004307751654958614     2.365989993048492E-4
0.05                      1.25                     8.544902906383343E-11    4.004929432611152        6.481190630126161        2.133618487307945        1.8149610477080378       2.765915274622474        3.2869622247453774       0.8751155326882916       -0.0026219787043037165   -0.0026010113690587257   -0.004654286473639834    -0.001588631069968161    -0.0013313543089565872   -0.0018832369429515857   -0.002107115231177088    -4.728979718186266E-4    0.1107140152114544       0.2266672036950801       0.06347332449831469      0.06251750626414977      0.004300519516766949     2.3620178126721865E-4
0.06999999999999999       1.25                     8.523846120538997E-11    3.99535099246377         6.464041577138693        2.1277077357195804       1.8100951725126624       2.7590698090562027       3.2790303277552275       0.8730229167147089       -0.0026090322309872877   -0.0025925122470628337   -0.004659135761573551    -0.00159179692842308     -0.0013297952572059431   -0.0018729866913661957   -0.0020930226957540155   -4.697653310763214E-4    0.11043144683546237      0.2260886953326434       0.06331132554824458      0.06235794678848274      0.004289543572904252     2.3559893840571083E-4
0.09                      1.25                     8.495877630270233E-11    3.98261685848225         6.441186773286259        2.119825124298805        1.8036153992545332       2.7499773569145747       3.2685030487735953       0.8702464412888793       -0.0025918205298890943   -0.0025813030065209423   -0.004666105589440784    -0.0015961574416916628   -0.0013276069606956368   -0.0018591994484310629   -0.002074033747016493    -4.655854019678046E-4    0.1100543054614381       0.22531656562093044      0.06309510706163778      0.0621449842455924       0.004274894083077024     2.3479432966521882E-4
0.11                      1.25                     8.460629382244043E-11    3.9666082139747725       6.4124321536572          2.109901185239261        1.7954528207566653       2.738517363956472        3.255232888230781        0.8667459869509048       -0.002569680248388162    -0.0025673191857959656   -0.004675139530406712    -0.0016017736324226237   -0.0013252612631401654   -0.001841698415211108    -0.0020496970187043125   -4.600177709442731E-4    0.10958713572172774      0.2243601188842742       0.06282727451642843      0.06188118487861088      0.004256747576698132     2.3379765074915763E-4
0.13                      1.25                     8.417914327964157E-11    3.9473247035449965       6.37798778617618         2.098023606738641        1.7856361163612986       2.724627904324099        3.2391125866728268       0.8624896750460077       -0.0025419233390537904   -0.0025494642801798394   -0.004684232900683609    -0.001608201125613321    -0.001323146014446295    -0.0018212349848469494   -0.002021390745002963    -4.5328446499090763E-4   0.10903947747338467      0.22323888627885036      0.0625132971970722       0.06157193561232775      0.004235474615176329     2.326292543764197E-4
